Rank,Archetype,Bobby Zimuruski - Spray Cheese Kid,Daisy Duck - Donald's Date,Lady - Decisive Dog,Lady - Elegant Spaniel,Rhino - One-Sixteenth Wolf,Go Go Tomago - Darting Dynamo,Grandmother Willow - Ancient Advisor,Lilo - Escape Artist,Tramp - Enterprising Dog,Ursula - Deceiver,Nani - Stage Manager,Mickey Mouse - Amber Champion,Lady - Miss Park Avenue,Tramp - Street-Smart Dog,Emerald Chromicon,Della's Moon Lullaby,Under the Sea,total_cards,Angel - Siren Singer,Doc - Bold Knight,Mowgli - Man Cub,The Troubadour - Musical Narrator,Angel - Experiment 624,Chief Powhatan - Protective Leader,Rhino - Power Hamster,Stitch - Carefree Snowboarder,Goliath - Clan Leader,Akood et Emuti,Strength of a Raging Fire,He Hurled His Thunderbolt,Finnick - Tiny Terror,Scrooge McDuck - S.H.U.S.H. Agent,Yzma - Exasperated Schemer,Tramp - Dapper Rascal,Stitch - Carefree Surfer,Jumba Jookiba - Prolific Inventor,Circle of Life,Webby Vanderquack - Mystery Enthusiast,Clarabelle - Clumsy Guest,Tipo - Growing Son,Prince Phillip - Royal Explorer,Cinderella - Dream Come True,Donald Duck - Perfect Gentleman,Moana - Curious Explorer,John Silver - Alien Pirate,Basil - Undercover Detective,Clarabelle - Light on Her Hooves,Prince Phillip - Vanquisher of Foes,Develop Your Brain,Sail the Azurite Sea,Vision of the Future,Ink Geyser,Spooky Sight,Heffalumps and Woozles,"Malicious, Mean, and Scary",You're Welcome,Stopped Chaos in Its Tracks,Captain Hook - Forceful Duelist,Palace Guard - Spectral Sentry,Calhoun - Marine Sergeant,Christopher Robin - Joining the Fun,Violet Sabrewing - Senior Junior Woodchuck,Cheshire Cat - Inexplicable,Giant Cobra - Ghostly Serpent,Tinker Bell - Fast Flier,Dumbo - Ninth Wonder of the Universe,Genie - Wish Fulfilled,Sven - Leaping Reindeer,Yzma - Conniving Chemist,Belle - Accomplished Mystic,Elsa - The Fifth Spirit,Hades - Looking for a Deal,Demona - Scourge of the Wyvern Clan,Tinker Bell - Giant Fairy,Lost in the Woods,Eilonwy - Princess of Llyr,Olaf - Helping Hand,Rafiki - Mystical Fighter,Royal Guard - Octopus Soldier,Bagheera - Cautious Explorer,Iago - Giant Spectral Parrot,Isis Vanderchill - Ice Queen of St. Canard,Tigger - Bouncing All the Way,Junior Woodchuck Guidebook,Lantern,Hypnotic Strength,Ohana Means Family,The Horseman Strikes!,World's Greatest Criminal Mind,Merryweather - Good Fairy,Mulan - Resourceful Recruit,Lady - Family Dog,Black Heron - Real Bad Egg,Pocahontas - Following the Wind,Genie - Magical Researcher,Lexington - Small in Stature,Fire the Cannons!,Bend to My Will,Strike a Good Match,Clarabelle - Contented Wallflower,Scrump,Ariel - Ethereal Voice,Distract,Basil - Practiced Detective,Hades - Infernal Schemer,Into the Unknown,Let It Go,Wasabi - Methodical Engineer,Diablo - Obedient Raven,Madam Mim - Elephant,Ursula - Whisper of Vanessa,Dolores Madrigal - Easy Listener,Benja - Guardian of the Dragon Gem,Pluto - Steel Champion,Rajah - Ghostly Tiger,Finders Keepers,Raging Storm,The Library - A Gift for Belle,Jasmine - Resourceful Infiltrator,Pleakley - Scientific Expert,Jasmine - Steady Strategist,Pete - Ghost of Christmas Future,Scuttle - Birdbrained,Vincenzo Santorini - The Explosives Expert,Inkrunner,Aurora - Holding Court,Mulan - Disguised Soldier,David - Protective Snowboarder,Lilo - Bundled Up,Penny - Bolt's Person,Pete - Games Referee,Pocahontas - Finding the Way,Tiana - Restaurant Owner,Basil - Disguised Detective,One Jump Ahead,Tinker Bell - Fancy Footwork,Lumiere - Fiery Friend,Scrooge McDuck - Ghostly Ebenezer,Madame Medusa - Deceiving Partner,Mother Gothel - Vain Sorceress,Sisu - Emboldened Warrior,Slushy - Glacial Guster,The Headless Horseman - Terror of Sleepy Hollow,Magical Maneuvers,Diablo - Watchful Raven,The White Rose - Jewel of the Garden,Nakoma - Waiting Out the Storm,But I'm Much Faster,Or Rewrite History!,Namaari - Single-Minded Rival,Ariel - Sonic Warrior,Arthur - King Victorious,Beyond the Horizon,The Mob Song,Kuzco - Selfish Emperor,Jasmine - Heir of Agrabah,Maui - Half-Shark,Elsa - Spirit of Winter,Grab Your Bow,A Pirate's Life,Mother Knows Best,Ratigan - Greedy Genius,Monstro - Infamous Whale,Second Star to the Right,Madam Mim - Tiny Adversary,Pudge - Controls the Weather,The Headless Horseman - Relentless Spirit,Desperate Plan,Chernabog - Unnatural Force,The Terror That Flaps in the Night,Iago - Stompin' Mad,Fragile as a Flower,The Sword of Hercules,Vanellope Von Schweetz - Spunky Speedster,Peter Pan - High Flyer,Hercules - Mighty Leader,Mr. Smee - Steadfast Mate,Gigi - Best in Snow,Liquidator - Iced Over,Negaduck - Evil Doppelganger,Aladdin - Barreling Through,Sisu - Daring Visitor,Elsa - Ice Artisan,Maleficent - Monstrous Dragon,Webby's Diary,Ghostly Tale,They Never Come Back,Genie - Of the Lamp,Tamatoa - Happy as a Clam,Hercules - Spectral Demigod,Kuzco - Wanted Llama,Maleficent - Vexed Partygoer,Wreck-it Ralph - Raging Wrecker,Lonely Grave,Medallion Weights,Scrooge's Counting House - Ebenezer's Office,Genie - Satisfied Dragon,Minnie Mouse - Spinning Skater,HeiHei - Bumbling Rooster,Louis - Endearing Alligator,Amethyst Chromicon,Donald Duck - Along for the Ride,Mufasa - Ruler of Pride Rock,Heads Held High,David Xanatos - Steel Clan Leader,The Magic Feather,Castle Wyvern - Above the Clouds,Mulan - Injured Soldier,Shere Khan - Keen-Eyed Hunter,Mulan - Elite Archer,Kida - Creative Thinker,Baloo - Laid-Back Bear,White Rabbit - Late Again,Webby Vanderquack - Junior Prospector,Snow Fort,Moana - Island Explorer,Dig a Little Deeper,Jafar - Royal Vizier,Bambi - Ethereal Fawn,Scrooge McDuck - Ebenezer Scrooge,Lady Tremaine - Sinister Socialite,Copper - On the Scent,Elisa Maza - Transformed Gargoyle,Demona - Betrayer of the Clan,Eeyore - In the Way,Most Everyone's Mad Here,The Black Cauldron,Jafar - Aspiring Ruler,Ursula - Voice Stealer,Improvise,Gramma Tala - Connected to Nature,Elsa - Exploring the Unknown,Nala - Romping in the Snow,Flynn Rider - Spectral Scoundrel,Stitch - Naughty Experiment,Bellwether - Assistant Mayor,Big Mama - Clever and Calming,Minnie Mouse - Mrs. Cratchit,Lose the Way,Pull the Lever!,Wrong Lever!,Angela - Night Warrior,Baloo - Friend and Guardian,Look at This Family,Marshmallow - Cranky Climber,Scrooge McDuck - Reformed Ebenezer,Jasmine - Royal Seafarer,Baloo - Carefree Bear,Robin Hood - Timely Contestant,Twin Fire,Pegasus - Gift for Hercules,Simba - Playful Pouncer,Begone!,Jafar - Tyrannical Hypnotist,Ursula - Vanessa,Lilo - Rock Star,Belle - Of the Ball,David Xanatos - Charismatic Leader,Archimedes - Resourceful Owl,Donald Duck - Fred Honeywell,Simba - Pride Protector,Cogsworth - Illuminary Watchman,The Queen - Jealous Beauty,Rajah - Devoted Protector,Genie - Supportive Friend,Tiana - Warm and Happy,Pluto - Friendly Pooch,Huey - Reliable Leader,Broadway - Sturdy and Strong,Freeze the Vine,Max Goof - Rebellious Teen,Honey Lemon - Chemical Genius,Alice - Accidentally Adrift,Aurora - Dreaming Guardian,Cursed Merfolk - Ursula's Handiwork,Fred - Mascot by Day,Captain Hook - Underhanded,Megara - Secret Keeper,Goofy - Expert Shipwright,Patch - Playful Pup,Ludwig Von Drake - All-Around Expert,Rapunzel - Ready for Adventure,Splatter Phoenix - Rejected Artist,Alice - Growing Girl,Alice - Savvy Sailor,Anna - True-Hearted,Pocahontas - Peacekeeper,Thunderbolt - Wonder Dog,Restoring the Heart,Lady Kluck - Protective Confidant,Family Fishing Pole,Sina - Vigilant Parent,Lilo - Snow Artist,Wisdom of the Willow,Sudden Scare,Scar - Finally King,Gantu - Hamsterviel's Accomplice,Emily Quackfaster - Level-Headed Librarian,Gaston - Frightful Bully,Kaa - Hypnotizing Python,Ares - God of War,Jasmine - Fearless Princess,Shanti - Village Girl,Robin Hood - Sharpshooter,Lilo - Causing an Uproar,Powerline - World's Greatest Rock Star,Olaf - Snowman of Action,Helping Hand,"Next Stop, Olympus",Dumptruck - Karnage's Second Mate,Nani - No Worries,The Headless Horseman - Cursed Rider,Gantu - Captain Crankyhead,Honeymaren - Northuldra Guide,Enigmatic Inkcaster,Gathering Knowledge and Wisdom,Show Me More!,Timon - Snowball Swiper,Powerline - Taking the Stage,Roxanne - Powerline Fan,Max Goof - Rockin' Teen,Willie the Giant - Ghost of Christmas Present,Graveyard of Christmas Future - Lonely Resting Place,Reuben - Sandwich Expert,Minnie Mouse - Daring Defender,Judy Hopps - Resourceful Rabbit,Be King Undisputed,I2I,Scar - Vengeful Lion,Max Goof - Chart Topper,Baymax - Giant Robot,Gazelle - Ballad Singer,Tamatoa - Seeker of Shine,Judy Hopps - Uncovering Clues,Donald Duck - Focused Flatfoot,Judy Hopps - Lead Detective,Retrosphere,Nani's Payback,Lena Sabrewing - Mysterious Duck,Queen of Hearts - Losing Her Temper,Queen of Hearts - Sensing Weakness,Hades - Ruthless Tyrant,Everybody's Got a Weakness,Merlin - Clever Clairvoyant,Bruno Madrigal - Undetected Uncle,Merlin - Intellectual Visionary,Merlin's Cottage - The Wizard's Home,Belle - Snowfield Strategist,Pete - Steamboat Rival,Marching Off to Battle,Queen of Hearts - Impulsive Ruler,Hermes - Harried Messenger,Mulan - Ready for Battle,Goofy - Flying Goof,Goofy - Groundbreaking Chef,Fa Zhou - Honorable Warrior,Can't Hold It Back Anymore,It Means No Worries,Pongo - Determined Father,Gantu - Experienced Enforcer,Aurora - Waking Beauty,Tinker Bell - Insistent Fairy,Prince John - Fraidy-Cat,Brom Bones - Burly Bully,Minnie Mouse - Storyteller,Raya - Infiltration Expert,Lumpy - Playful Heffalump,LeFou - Instigator,Nothing We Won't Do,Negaduck - Public Enemy Number One,Nala - Undaunted Lioness,Donald Duck - Nephew Fred,Mickey Mouse - Bob Cratchit,Mickey Mouse - Brave Little Prince,Morty Fieldmouse - Tiny Tim,Baymax - Armored Companion,Donald Duck - Pie Slinger,Twitterpated,Vanellope von Schweetz - Sugar Rush Champ,Beast - Snowfield Troublemaker,Fairy Godmother - Magical Benefactor,Donald Duck - Flustered Sorcerer,Mother Gothel - Conceited Manipulator,Julieta Madrigal - Excellent Cook,Tod - All Alone,Tod - Knows All the Tricks,Tiny Tim's Crutch,Education or Elimination,Mad Hatter - Eccentric Host,John Silver - Greedy Treasure Seeker,Launchpad - Hideout Defender,Fairy Ship - Royal Vessel,Zootopia - Police Headquarters,Seven Dwarfs' Mine - Secure Fortress,Elsa's Ice Palace - Place of Solitude,Sarabi - Protecting the Pride,Trials and Tribulations,Happy - Lively Knight,Illuminary Tunnels - Linked Caverns,Lawrence - Jealous Manservant,Grand Councilwoman - Galactic Authority,Pluto - Guard Dog,Shere Khan - Infamous Tiger,Genie - Wonderful Trickster,Pinocchio - Strings Attached,Dragon Fire,Bronx - Ferocious Beast,Agrabah - Marketplace,Stand Out,Calhoun - Hard-Nosed Leader,Force of a Great Typhoon,Colors of the Wind,Mr. Arrow - Legacy's First Mate,Rabbit - Fed Up,Sven - Reindeer Steed,Swordplay,Alice - Well-Read Whisper,Judy Hopps - On the Case,Chip - Friend Indeed,Lilo - Best Explorer Ever,Philoctetes - No-Nonsense Instructor,Stitch - Alien Troublemaker,Prince Charming - Protector of the Realm,Chip 'n' Dale - Recovery Rangers,The Frozen Vine - Monstrous Plant,Darkwing Duck - Crime Fighter,Nick Wilde - Sly Fox Sleuth,Darkwing Duck - Drake Mallard,Francine - Eyeing the Evidence,Mickey Mouse - Detective,Nick Wilde - Persistent Investigator,Darkwing Duck - Cool Under Pressure,The Thunderquack,Winterspell,Shere Khan - Menacing Predator,Panic - High-Strung Imp,Peter Pan's Shadow - Not Sewn On,Shere Khan - Fierce and Furious,Mushu's Rocket,Beast's Castle - Winter Gardens,Hudson - Determined Reader,Pluto - Determined Defender,Mulan - Free Spirit,Daisy Duck - Sapphire Champion,John Smith - Snow Tracker,Percy - Pupsicle,Little John - Camp Cook,Raya - Headstrong,Mushu - Majestic Dragon,One Last Hope,Judy Hopps - Snowball Patrol,Stitch - Rock Star,Blessed Bagpipes,Alan-a-Dale - Rockin' Rooster,We Know the Way,The Great Illuminary - Abandoned Laboratory,Grandmother Fa - Spirited Elder,Li Shang - Solemn Son,Tuk Tuk - Lively Partner,Li Shang - Imperial Captain,Li Shang - Valiant Leader,Mulan - Imperial General,McHorn - Ice-Cold Officer,Jim Dear - Beloved Husband,Kronk - Laid Back,John Silver - Ship's Cook,Stitch - High Badness Level,Mirabel Madrigal - Family Gatherer,Aurora - Regal Princess,Hide Away,We've Got Company!,Fa Zhou - War Hero,Fred - Major Science Enthusiast,Heathcliff - Stoic Butler,Bagheera - Guardian Jaguar,Elsa - Snow Queen,Invited to the Ball,Grimorum Arcanorum,Do You Want to Build A Snowman?,Goofy - Marley's Clumsy Spirit,Daisy Duck - Paranormal Investigator,Dumbo - The Flying Elephant,Robin Hood - Unrivaled Archer,Meeko - Skittish Scrounger,Maleficent - Vengeful Sorceress,Jiminy Cricket - Ghost of Christmas Past,Time to Go!,Copper - Hound Pup,Timothy Q. Mouse - Flight Instructor,Vixey - Forest Friend,Tod - Playful Kit,Copper - Champion of the Forest,Game Preserve - Protected Land,Raya - Kumandran Rider,Clarabelle - News Reporter,Simba - King in the Making,Nick Wilde - Determined Detective,Inspector Tezuka - Resolute Officer,Minnie Mouse - Ghost Hunter,Basil - Tenacious Mouse,Clawhauser - Donut Detective,This Is My Family,Anna - Little Sister,Kristoff - Icy Explorer,Mickey Mouse - Trumpeter,Anna - Soothing Sister,John Smith - Undaunted Protector,Creeper - Loyal Lackey,Wreck-It Ralph - Ham Hands,Mickey Mouse - Giant Mouse,The Horned King - Wicked Ruler,Spaghetti Dinner,Lumiere - Nimble Candelabra,Queen's Sensor Core,Elsa - Fierce Protector,Restoring the Crown,Grand Councilwoman - Federation Leader,Pleakley - Arctic Naturalist,Captain Amelia - Commander of the Legacy,Jasmine - Royal Commodore,Remember Who You Are,Moana - Determined Explorer,Wreck-It Ralph - Admiral Underpants,Pride Lands - Jungle Oasis,Ichabod Crane - Scared Out of His Mind,Higgins - Undercover Officer,Fangmeyer - Icy Officer,Gwythaint - Savage Hunter,Swooping Strike,Isabela Madrigal - In the Moment,When Will My Life Begin?,Donald Duck - Ghost Hunter,Infra-Pink Ultra Scan Specs,Daisy Duck - Secret Agent,Flynn Rider - Breaking and Entering,Jasmine - Soothing Princess,Prince Phillip - Warden of the Woods,Sudden Chill,Vinnie - Green Pigeon,Maui - Snow Slider,You Came Back,Merlin - Completing His Research,Card Soldiers - Royal Troops,Taffyta Muttonfudge - Crowd Favorite,Minnie Mouse - Pirate Lookout,Taffyta Muttonfudge - Sour Speedster,Get to Safety!,Candy Drift,The Islands I Pulled from the Sea,Sugar Rush Speedway - Starting Line,Zootopia - Tundratown,Sugar Rush Speedway - Finish Line,Sleepy Hollow - The Bridge,Vanellope von Schweetz - Sugar Rush Princess,Beast - Gracious Prince,Diablo - Spiteful Raven,Last-Ditch Effort,Tinker Bell - Temperamental Fairy,Shere Khan - Fearsome Tiger,Kakamora - Long-Range Specialist,Mayor Winddancer - Actor-Turned-Politician,Tinker Bell - Most Helpful,Goofy - Emerald Champion,Keep the Ancient Ways,Kuzco - Impulsive Llama,Duckworth - Ghost Butler,Down in New Orleans,The Prince - Vigilant Suitor,Only So Much Room,Rapunzel's Tower - Secluded Prison,The Sultan - Playful Monarch,Bernard - Over-Prepared,Jasmine - Inspired Researcher,Smash,Ariel - Adventurous Collector,Mulan - Charging Ahead,Amos Slade - Tenacious Tracker,He's a Tramp,Sebastian - Loyal Crab,Ling - Snow Warrior,Enchantress - Unexpected Judge,Wildcat - Mechanic,Markowski - Space Trooper,Queen of Hearts - Haughty Monarch,Virana - Fang Chief,Robin Hood - Daydreamer,Fred - Giant-Sized,Signed Contract,"Wake Up, Alice!",Mother Gothel - Underhanded Schemer,Cruella De Vil - Style Icon,Scar - Eerily Prepared,Sapphire Coil,Anna - Diplomatic Queen,Break Free,Donald Duck - Coin Collector,Sven - Official Ice Deliverer,Anna - Ice Breaker,Perla - Nimble Seamstress,Anna - Making Snow Plans,Stitch - Little Trickster,Winnie the Pooh - Hungry Bear,"Witches of Morva - Orddu, Orwen, and Orgoch",Launchpad - Trusty Sidekick,Darkwing Duck - Darkwolf Dog,Jafar - High Sultan of Lorcana,Hercules - Beloved Hero,Fergus McDuck - Scrooge's Father,Hiram Flaversham - Intrigued Inventor,Hans - Noble Scoundrel,Heal What Has Been Hurt,All Is Found,Coldstone - Reincarnated Cyborg,Potion of Malice,Nana - Canine Caregiver,Hypnotic Deduction,Genie - Investigative Mind,Stitch - Alien Dancer,Maid Marian - Badminton Ace,Poor Unfortunate Souls,Vanellope von Schweetz - Candy Mechanic,Mr. Snoops - Betrayed Partner,Owl - Pirate Lookout,Maid Marian - Lady of the Lists,Recovered Page,Elsa - Gloves Off,Megara - Pulling the Strings,Elsa - Concerned Sister,Dinky - Has the Brains,Olivia Flaversham - The Toymaker's Daughter,Archimedes - Exasperated Owl,Magic Carpet - Amazing Flier,Moana - Undeterred Voyager,Moana - Of Motunui,Wendy Darling - Pirate Queen,Dolores Madrigal - Within Earshot,Gene - Niceland Resident,Mirabel Madrigal - Curious Child,Antonio's Jaguar - Faithful Companion,"Fix-It Felix, Jr. - Trusty Builder",Mariano Guzman - Handsome Suitor,Mirabel Madrigal - Hopeful Dreamer,Pepa Madrigal - Sensitive Sister,Bruno Madrigal - Single-Minded,Rafiki - Shaman Duelist,Camilo Madrigal - Center Stage,Alma Madrigal - Accepting Grandmother,Camilo Madrigal - Family Copycat,Mirabel Madrigal - Musically Talented,Bruno Madrigal - Singing Seer,Amethyst Coil,Bruno's Return,Try Everything,The Family Madrigal,Fantastical and Magical,Casa Madrigal - Casita,Treasure Guardian - Foreboding Sentry,Jasmine - Rebellious Princess,Olaf - Recapping the Story,Gadget Hackwrench - Perceptive Mouse,LeFou - Cake Thief,Baymax - Personal Healthcare Companion,Belle - Apprentice Inventor,Belle - Inventive Engineer,Cogsworth - Climbing Clock,Hiro Hamada - Robotics Prodigy,Mrs. Potts - Head Housekeeper,Tadashi Hamada - Gifted Roboticist,Hiro Hamada - Team Leader,The Wardrobe - Perceptive Friend,Baymax - Upgraded Robot,Wasabi - Always Prepared,Beast - Frustrated Designer,Card Soldier's Spear,Unconventional Tool,Baymax's Healthcare Chip,Belle's Favorite Book,Sapphire Chromicon,Merlin's Carpetbag,Prepare Your Bot,Who's With Me?,Get Out!,Might Solve a Mystery,We Could Be Immortals,Institute of Technology - Prestigious University,Robin Hood - Archery Contestant,Robin Hood - Champion of Sherwood,Let's Get Dangerous,Daisy Duck - Ghost Finder,Hen Wen - Prophetic Pig,Pluto - Clever Cluefinder,Robin Hood - Capable Fighter,Kristoff - Mining the Ruins,Zeus - Missing His Spark,Robin Hood - Ephemeral Archer,Detective's Badge,The Robot Queen,Hen Wen's Visions,Promising Lead,Putting It All Together,Yao - Snow Warrior,Hidden Cove - Tranquil Haven,Roo - Little Helper,Little John - Impermanent Outlaw,Widow Tweed - Kindly Soul,Score,Win,Loss,Draw,Deck,Player,round1_wins,round1_losses,round1_opponents,round2_wins,round2_losses,round2_opponents,round3_wins,round3_losses,round3_opponents,round4_wins,round4_losses,round4_opponents,round5_wins,round5_losses,round5_opponents,round6_wins,round6_losses,round6_opponents,round7_wins,round7_losses,round7_opponents,round8_wins,round8_losses,round8_opponents,round9_wins,round9_losses,round9_opponents,round10_wins,round10_losses,round10_opponents,round11_wins,round11_losses,round11_opponents,round12_wins,round12_losses,round12_opponents,round13_wins,round13_losses,round13_opponents,round14_wins,round14_losses,round14_opponents,round15_wins,round15_losses,round15_opponents,round16_wins,round16_losses,round16_opponents,round17_wins,round17_losses,round17_opponents
1st,amber/emerald,4,4,4,2,4,3,4,4,4,4,4,2,4,4,2,4,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15-1-1,15.0,1.0,1.0,Amber Emerald,dada1,2,1,emerald/sapphire,2,0,0,1,1,amethyst/sapphire,2,0,amethyst/sapphire,2,0,amber/sapphire,2,1,amber/amethyst,2,0,sapphire/steel,2,1,amethyst/steel,2,0,0,1,2,amber/amethyst,2,0,amber/emerald,2,0,amber/emerald,2,0,amber/amethyst,2,0,0,2,1,amber/emerald,2,1,amber/steel,2,0,amber/emerald
2nd,amber/emerald,4,4,4,2,4,3,4,4,4,4,4,2,4,4,2,4,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14-3-0,14.0,3.0,0.0,Amber Emerald,Fixi,2,0,amethyst/sapphire,2,1,amber/emerald,1,2,amethyst/ruby,2,0,amber/emerald,2,1,amethyst/sapphire,1,2,amethyst/sapphire,2,1,0,2,1,amethyst/sapphire,2,0,emerald/sapphire,2,0,amber/amethyst,2,0,amber/steel,2,0,amethyst/steel,2,0,amber/emerald,2,1,amber/amethyst,2,0,emerald/sapphire,2,1,amber/emerald,0,2,amber/emerald
